,gameId,season,role,lane,accountId
13,4256777664,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
14,4255687096,13,SOLO,TOP,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
15,4255616358,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
16,4255437449,13,DUO_CARRY,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
17,4255500353,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
18,4255306591,13,DUO_SUPPORT,TOP,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
19,4254964948,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
20,4254344439,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
21,4254172956,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
22,4253911280,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
23,4253659445,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
24,4253700923,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
25,4253541802,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
26,4253473118,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
27,4252666084,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
28,4252579232,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
29,4252440449,13,SOLO,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
30,4252328446,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
31,4251918236,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
32,4251696757,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
33,4251547432,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
34,4251416446,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
35,4251317064,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
36,4251224965,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
37,4249045332,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
38,4249004839,13,DUO_CARRY,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
39,4248845473,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
40,4248549803,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
41,4248399400,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
42,4247333254,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
43,4247293725,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
44,4246947749,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
45,4246829949,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
46,4246447932,13,SOLO,TOP,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
47,4246282654,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
48,4246202273,13,DUO,TOP,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
49,4246080623,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
50,4245961846,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
51,4245711837,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
52,4245571552,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
53,4245505922,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
54,4245405357,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
55,4244080547,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
56,4243912437,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
57,4242623084,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
58,4242460794,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
59,4241749095,13,SOLO,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
60,4241619099,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
61,4241571040,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
62,4241005712,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
63,4240750697,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
64,4240730413,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
65,4240602055,13,SOLO,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
66,4240491041,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
67,4240269900,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
68,4240195105,13,NONE,JUNGLE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
69,4240057790,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
70,4240015629,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
71,4239909363,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
72,4239844329,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
73,4239199539,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
74,4238773525,13,SOLO,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
75,4238563714,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
76,4237970289,13,DUO,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
77,4237076217,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
78,4236146293,13,DUO_SUPPORT,TOP,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
79,4235832895,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
80,4235519981,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
81,4235481325,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
82,4235183185,13,DUO,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
83,4235101756,13,DUO_CARRY,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
84,4234652663,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
85,4234465246,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
86,4234407459,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
87,4234276747,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
88,4233810703,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
89,4233043001,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
90,4232956091,13,NONE,JUNGLE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
91,4232889476,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
92,4232818746,13,DUO_SUPPORT,MID,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
93,4232786233,13,DUO,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
94,4232669150,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
95,4232673657,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
96,4232614075,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
97,4232428833,13,SOLO,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
98,4232263741,13,DUO_SUPPORT,BOTTOM,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
99,4232145879,13,DUO_SUPPORT,NONE,wYB3HC7V42HE9JivVmLQcXMA9iPXO14l3tIgjij9uQwEDVI
0,4259764018,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
1,4259734493,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
2,4259584916,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
3,4259526883,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
4,4259357406,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
5,4258610040,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
6,4252462986,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
7,4252317056,13,DUO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
8,4252185406,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
9,4251696757,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
10,4249018144,13,NONE,JUNGLE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
11,4248838189,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
12,4248712758,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
13,4246447932,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
14,4246361790,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
15,4246145090,13,DUO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
16,4246032369,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
17,4243715030,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
18,4243586345,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
19,4243347415,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
20,4239909363,13,NONE,JUNGLE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
21,4239874392,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
22,4239775557,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
23,4233828212,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
24,4233655597,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
25,4233556436,13,DUO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
26,4233491905,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
27,4233381188,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
28,4233248578,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
29,4233301280,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
30,4232492751,13,DUO,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
31,4232335994,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
32,4232300023,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
33,4232129903,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
34,4231892073,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
35,4231565964,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
36,4231512754,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
37,4231354968,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
38,4231260856,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
39,4231164938,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
40,4229230455,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
41,4229052644,13,DUO,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
42,4225243022,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
43,4225215227,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
44,4225147285,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
45,4225202501,13,NONE,JUNGLE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
46,4222937480,13,DUO,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
47,4222933855,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
48,4222890445,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
49,4222763533,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
50,4222705023,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
51,4222620763,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
52,4222152401,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
53,4221095519,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
54,4221063511,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
55,4220989997,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
56,4221027646,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
57,4221025333,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
58,4221050003,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
59,4220907488,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
60,4220893332,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
61,4220863678,13,DUO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
62,4220658509,13,DUO_CARRY,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
63,4220397502,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
64,4220311447,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
65,4220142907,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
66,4220061033,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
67,4213217435,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
68,4213136659,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
69,4213016354,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
70,4212876178,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
71,4212785164,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
72,4212778061,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
73,4212617083,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
74,4212469872,13,DUO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
75,4212485814,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
76,4212208756,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
77,4212180910,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
78,4211910245,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
79,4211825675,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
80,4211823011,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
81,4210120669,13,DUO_SUPPORT,BOTTOM,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
82,4210019447,13,DUO_SUPPORT,BOTTOM,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
83,4209982907,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
84,4208873115,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
85,4208745269,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
86,4208646221,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
87,4202490832,13,DUO_SUPPORT,BOTTOM,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
88,4202328287,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
89,4202256719,13,SOLO,MID,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
90,4202088927,13,NONE,JUNGLE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
91,4201550035,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
92,4201388499,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
93,4201286411,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
94,4201119298,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
95,4201058332,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
96,4200900517,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
97,4200851149,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
98,4199923187,13,DUO_SUPPORT,NONE,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
99,4199839253,13,SOLO,TOP,TedPpyG9Br_Z08UG7fhSI_wuYgCZecSivABtp-ZWIj4TRE5BoK-cDHI0
0,4258877398,13,DUO_SUPPORT,NONE,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
1,4258863620,13,DUO_CARRY,BOTTOM,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
2,4258756840,13,DUO_CARRY,BOTTOM,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
3,4255957824,13,DUO_CARRY,BOTTOM,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
4,4255954855,13,DUO_CARRY,BOTTOM,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
5,4255942732,13,DUO_SUPPORT,NONE,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
6,4255838547,13,DUO_SUPPORT,NONE,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
7,4253894654,13,DUO_CARRY,BOTTOM,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
8,4253729734,13,DUO_SUPPORT,NONE,-NuFZWsv_q7lkoqKmrh5F0gIbdCxz5dG_q0032KGViR_c9U
