win,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas0-10,creepsPerMinDeltas10-20,creepsPerMinDeltas20-30,xpPerMinDeltas0-10,xpPerMinDeltas10-20,xpPerMinDeltas20-30,goldPerMinDeltas0-10,goldPerMinDeltas10-20,goldPerMinDeltas20-30,xpDiffPerMinDeltas,damageTakenPerMinsDeltas,damageTakenDiffPerMinsDeltas,summonerName
0,6,5,2,3,2,2,557,1,0,0,0,0,217016,5117,202971,8927,711,29255,2304,25943,1007,2399,3,11294,7279,7279,54,17,16480,6423,9137,919,14561,13800,3,0,286,28,24,0,110,14,10,0,16,14,0,0,0,0,0,0,8.9,10.100000000000001,7.7,286.79999999999995,497.4,415.6,281.9,511.29999999999995,529.9,-7.299999999999997,46.19999999999999,-167.65,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",Gen G Ruler
1,5,4,10,4,1,1,667,0,0,0,0,0,109237,1679,99211,8347,599,10752,321,10187,244,2060,2,6546,4272,4272,17,9,13198,2134,9999,1063,9690,7500,1,2,156,12,12,0,105,13,2,0,8,4,0,0,0,0,1,0,7.1,7,NaN,374.4,481.09999999999997,NaN,308.29999999999995,419.29999999999995,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",골목대장 태훈이
0,2,8,2,0,1,0,574,0,0,0,0,0,132580,121102,10946,531,0,13351,12173,646,531,18368,1,12611,4286,1649,16,4,30121,15328,14018,774,9189,14535,0,0,202,8,5,0,113,14,1,0,9,0,0,0,0,0,0,0,6,8.3,NaN,419.9,485.7,NaN,255.2,371.6,NaN,-68.70000000000002,-147.10000000000002,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",삐삐계약
0,7,3,19,5,1,1,1301,0,0,0,0,0,215558,115444,97375,2738,0,32813,20069,12623,120,10511,1,96088,7856,3726,24,59,61140,17906,41761,1472,16077,14800,1,0,228,8,4,0,646,18,2,0,15,2,1,0,0,0,0,0,6,8.1,6,455.5,591.5,551.7,294.6,545.4,451.7,5.300000000000011,199.3,104.79999999999998,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",용호야
1,17,5,8,5,3,4,502,3,1,0,0,0,202679,183652,19027,0,0,43928,39165,4763,0,18064,1,24804,6366,2410,30,12,37833,13666,22294,1872,16751,14100,0,0,205,32,20,5,234,18,2,0,13,6,1,0,0,0,0,0,6.6,7.1,6.699999999999999,372.7,545.3,869.2,279.2,553.8,674.4,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",강정닭강정
1,9,3,6,3,2,3,810,3,0,0,0,0,201351,16915,182829,1606,1714,18314,2551,15289,474,4319,3,10250,8570,4446,31,21,21370,6758,14459,151,14289,12200,0,0,232,28,23,2,230,14,8,0,17,6,0,0,0,0,0,1,7.5,9.2,5.9,312.1,476.5,451.3,257.1,490.1,514.3,-34.39999999999999,31.30000000000001,-39.349999999999994,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",T1 Gumayusi
0,1,5,11,0,1,0,852,0,0,0,0,0,38554,29856,3313,5383,0,12680,11381,499,800,2054,1,11240,687,106,53,14,18794,6413,10992,1389,6766,5985,0,0,40,0,0,0,147,12,6,0,27,6,1,0,0,0,0,0,1.4,2.1,NaN,251.2,425.9,NaN,218.4,279.1,NaN,-18.15000000000002,-73.6,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",리그오브래전드ll
0,7,4,4,5,1,1,925,0,0,0,0,0,124112,27622,80807,15682,0,12855,492,8027,4335,7567,1,17346,3820,0,16,13,23395,6547,16005,842,9894,9825,0,0,32,111,91,3,599,12,5,0,5,3,0,0,0,0,NaN,0.7,2.2,NaN,403.5,549.4,NaN,334.4,530.5999999999999,NaN,114.3,-41.099999999999994,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",FA Mightybear
1,3,2,3,2,1,1,1196,0,0,0,0,0,111190,0,106630,4560,0,13098,0,13098,0,8638,1,12103,3045,2713,20,20,16869,7861,6260,2747,10473,10325,1,0,195,12,4,0,160,15,1,0,8,4,0,0,0,0,0,0,7.3,9.4,NaN,476.4,569.9000000000001,NaN,272.2,496.6,NaN,14.399999999999949,118.50000000000003,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",socutezz
1,2,1,10,2,1,1,1269,0,0,0,0,0,102181,79162,17262,5756,7,13693,11148,2349,196,7630,1,16293,3807,1284,11,5,17192,2508,14287,396,9337,9175,1,0,149,8,1,1,93,14,1,0,8,1,0,0,0,0,0,1,7.1,7.800000000000001,NaN,463.8,611,NaN,290.5,491.2,NaN,3.8000000000000114,138.1,NaN,"{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}","{'0-10': 'NaN', '10-20': 'NaN', '20-30': 'NaN'}",Why N0T
